listing_id,id,date,reviewer_name,comments
66,124108985,1/1/2017,Victoria,"Excellent accueil de notre hÃ´te qui a Ã©tÃ© trÃ¨s arrangeante sur les horaires. Notre sÃ©jour s'est trÃ¨s bien dÃ©roulÃ©. Ingrid Ã  Ã©tÃ© trÃ¨s accueillante, accessible et disponible tout en n'Ã©tant pas intrusive: confort d'un trÃ¨s bon hÃ´tel tout en ayant le charme d'une chambre d'hÃ´te ! Petit dÃ©jeuner copieux, mets Ã  disposition dans le frigo, petites gourmandises tous les jours, cafetiÃ¨re, vaisselle... nous n'avons manquÃ© de rien. Seul petit inconvÃ©nient (mais nous le savions avant de rÃ©server) : la distance avec le centre ville (1 petite heure). <br/>Bilan gÃ©nÃ©ral plus que parfait, trÃ¨s bel endroit pour passer un week-end en amoureux !<br/>Merci Ingrid, ne changez rien."
66,142746998,4/9/2017,Lea,"We spent a lovely weekend in Amsterdam, Ingrid really spoilt us with wine, snacks and delicious breakfast (bread, eggs, juice, fruit - all that one can wish for)! Our room was meticulously clean, spacious and nicely decorated. The location is perfect, it's right at the waterside but not far from the city centre. We loved it, we'd come back any time!"
66,146940592,4/24/2017,Susanne & David,"Ingrid is the perfect host.<br/>She is very relaxed and easy going.<br/>Prior to our trip, she gave us lots of helpful information.<br/>She even took care of our vegan needs.<br/>She also provided us with rental bikes, so we did not have to do that ourselves.<br/><br/>The room is very nice, very clean and totally 'gemÃ?tlich' (cozy?).<br/>It is located in a quiet housing neighbourhood surrounded by water.<br/>It takes about 15 minutes to get to Centraal Station by bike.<br/>In about 20 minutes you can reach Museumplein or Leidseplein.<br/>Public transport is also very close, just like supermarkets, restaurants and a few bars and clubs.<br/><br/>All in all a very very very good AirBnB experience and highly recommendable.<br/><br/>"
66,153493052,5/21/2017,Christine,"Eine gute halbe Stunde FuÃüweg vom Bahnhof bis zu Ingrids Haus muss man schon rechnen, aber das macht Ã?berhaupt nichts, denn man lÃ?uft die ganze Zeit am Wasser entlang, am Kreuzfahrtschiff-hafen und  einigen interessanten GebÃ?uden vorbei. Ingrid ist eine perfekte und sehr sympathische Gastgeberin, die auf alle Fragen bereitwillig antwortet und uns mit allen mÃ¶glichen hollÃ?ndischen Leckereien sehr verwÃ¶hnt hat. Der KÃ?hlschrank war voll!<br/>Und FrÃ?hstÃ?ck bekamen wir auch noch sozusagen ans Bett gebracht. Der Raum ist wunderschÃ¶n und praktisch durchdacht eingerichtet, das neue Bad und die Dusche  wunderbar. Nicht ganz so toll fanden wir eigentlich nur, dass man die Fenster nicht richtig Ã¶ffnen konnte und dass nach vorne raus ein Gitter ist. FÃ?r ihren guestroom hat Ingrid nÃ?mlich die ehemalige Garage umfunktioniert und umgebaut. Allerdings kann man nach hinten raus, im offenen Bad, das Fenster kippen und so haben wir uns durch den leichten Mangel an frischer Luft den Aufenthalt sicher nicht verderben lassen. Insgesamt finde ich die Unterkunft sehr teuer, aber das liegt wohl eher an den horrend angestiegenen Ãúbernachtungspreisen in Amsterdam. Im Rahmen dessen, eine zu empfehlende, pieksaubere und schÃ¶ne Unterkunft."
66,164476781,6/27/2017,Kit,"Ingrid' place is lovely and very clean.  The bed is comfortable.  There is a little refrigerator in the room.  She provided some snacks and drinks there, which I appreciated.  The location is great.  You can even go for a swim in the canal.  It's a very short walk to the 10 Tram, which takes you to all the attractions.  I was only in town for 2 days, so I did not get a chance to take Ingrid up on her offer to show me around the area, but I do not doubt that it would've been a great tour.  Ingrid is a lovely host and was very welcoming from the moment we met!"
66,201406137,10/8/2017,Charlotte,IngridâÄôs place is a very good option when you want to see Amsterdam! It was super clean and stylish. And you get all the privacy you need! Thanks for having us
66,204027650,10/16/2017,Dianna,This place was perfect.   Ingrid went above and beyond with answering all my questions of places to go and see.  She had maps printed up for us on where to bike/run.   And her and Henk were the sweetest things ever.  We enjoyed this better then a hotel!
66,209375879,11/5/2017,Alexandre,"Emplacement calme et agrÃ©able, sans Ãªtre trop loin du centre. Logement trÃ¨s agrÃ©able, trÃ¨s bon accueil."
66,223493920,1/1/2018,ìò?ì? ,Outstanding hospitality! Probably we could not find better airbnb which is fittable for this word than IngridâÄôs<br/>I could stay at her airbnb with very warm-hearted feeling thanks to favor of her<br/>I definitely recommend her airbnb to someone thinking of trip to Amsterdam
66,252835764,4/12/2018,Danielle,Ingrid is hands down the sweetest host IâÄôve had through AirBnB. SheâÄôs incredibly attentive and goes above and beyond when preparing the room. I really felt like she enjoyed hosting and meeting travelers and that makes this place a definite recommend!
66,253746780,4/15/2018,Sterling,"IngridâÄôs guest room was by far the best Airbnb we stayed in during our 3-week trip to Europe! Everything was beautiful, clean, and she even went the extra mile by providing fresh flowers and food! AMAZING!"
66,256118058,4/22/2018,Patricia,"This is such a fabulous place.. clean, modern and quiet. Ingrid is an amazing host.. she should win an award for her caring ability and beautiful kindness. We felt right at home!It was our first B&B experience... and we felt as if we had hit the jackpot!  Patricia"
66,268175892,5/24/2018,Lisa,"We had the most amazing stay thanks to Ingrid. A beautiful location and everything you could possible want in the room to make for a perfect holiday. <br/>Thank you Ingrid, your hospitality was amazing <br/><br/>Lisa and Narelle "
66,272221466,6/3/2018,Milan,"The room was clean and lovely, even though it was a little hard to get some fresh air in (there was a window in the bathroom though). Nevertheless, Ingrid welcomed us warmly, and she even left us delicious food (stroopwafels, greek yogurt, beers, wine, cherry tomatoes, tea and coffee, chocolate, cheese, etc.) and toiletries at our disposal inside the room, as well as fresh flowers, which we really appreciated. It's pretty easy to get to the center of Amsterdam by tram (10 and 26), and the neighborhood is pretty calm. We would definitely recommend her AirBnB, we spent a great time there!"
66,274824780,6/10/2018,Bc,"Ingrid's place was clean, tidy and well maintained. The amenities provided were adequate, in our opinion. Access to transport and cafe, restaurant and supermarket was a few minutes away by foot."
66,280473930,6/23/2018,Daryl,"Great spot and very welcoming host, lots of the extra touches that make it special. Neighbourhood is clean and we felt safe, about an 8 min walk to tram station to go downtown. "
66,284330033,7/1/2018,Andrei,it was a wonderful stay very clen and orderly. She was ver accommodateing and helpful. I recommend staying with her I ha a much better stay than my colleagues which stayed at hotels<br/><br/>
66,324532553,9/17/2018,Corine,"De locatie is nog mooier dan ik dacht: je stapt naar buiten en kijkt over het Amsterdam Rijnkanaal, met zoveel lucht en wolken dat je je buiten de stad waant. De kamer zelf heeft een mooi keukentje, de gastvrouw is zo attent als iedereen hier al heeft vermeld. Aanrader dus!"
66,328140724,9/25/2018,Mariana,"Wonderful, charming and stylish, great location with a truly wonderful and flexible host!"
66,365346002,1/1/2019,Emad,"We stayed at IngridâÄôs place over NYE and it was amazing. The place is super cute, clean, quite, and right off the water. But the most amazing and special thing about the apt is Ingrid herself. She was amazing to us, well equipped room with high quality coffee, tea, and other breakfast goodies. She also left us good wine, chocolate, and a fruit basket welcoming us. On NYE she left us a Champaign and her homemade Dutch desert which was super delicious. While being super host, she was also very helpful with local tips and flexible of both our check in and out. Totally recommended :)"
66,427927637,3/24/2019,Christophe,"Great stay, there were a lot of little gifts when we arrived (a bottle of wine, things for breakfast, snacks...) And Ingrid was super nice to meet and reactive to find a setup for the check-in and check-out!<br/>Recommended!"
66,433842471,4/7/2019,Vladimir,Really exeated my and my friends expectations! Nice location nlt to far from the city and really nice hospitality!
66,435667494,4/11/2019,Ilse,"Absolutely lovely host who really made our stay that much better! Ingrid filled the fridge with the most delicious foods/drinks as well as making sure we found the local bike shop. The only thing to note was that the room did get quite cold and we visited during spring! The towel rack didnâÄôt work/couldnâÄôt feel the floor heating and the shower was tricky to work as it never was warm enough. Also make sure you get bikes if you want to explore the centre of Amsterdam or be prepared to use UberâÄôs or taxis. Hope to be back soon, thanks so much Ingrid!"
66,436988560,4/14/2019,Karen,"IngridâÄôs place is amazingly pretty, has a really nice touch and she makes you feel at home with all the amenities in the room.<br/><br/>She is a great host, since the first moment you get in touch with her, until you check out. Ingrid is always there to answer any questions or to help with information.<br/><br/>The neighborhood is lovely and calm."
66,440926065,4/21/2019,Aine,"Ingrid is a superhost for a reason, her attention to detail and personal touches will make your stay as special as ours!<br/>We couldnt have asked for a better airbnb, great value, close to the centre, in a great neighbourhood, clean, comfie bed and amazing shower and with many treats when you arrive. Ingrid also was there for any advice regarding our trip and even allowed for a late checkout so we could explore the city more without carrying our bags.<br/><br/>Something my partner and I didnt realise was that the airbnb is a separate space so youre not actually sharing a house with the host. It was a great and very nicely decorated. <br/><br/>Thank you so much we hope to come back to Amsterdam in future!<br/><br/>Aine and Conleth from Ireland"
